PRISM Time Series Data
Locations: 1
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2019-01-01 - 2019-12-31
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2020-Sep-08
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F)
Antigo,-89.1145,45.1604,1519.0,2019-05-03,0.00,34.6,41.5,48.1
Antigo,-89.1145,45.1604,1519.0,2019-05-04,0.00,35.2,45.7,55.8
Antigo,-89.1145,45.1604,1519.0,2019-05-05,0.00,39.3,54.3,68.5
Antigo,-89.1145,45.1604,1519.0,2019-05-06,0.26,39.3,53.2,67.1
Antigo,-89.1145,45.1604,1519.0,2019-05-07,0.00,31.7,45.2,58.5
Antigo,-89.1145,45.1604,1519.0,2019-05-08,0.00,33.7,45.4,57.1
Antigo,-89.1145,45.1604,1519.0,2019-05-09,1.29,36.9,41.7,46.4
Antigo,-89.1145,45.1604,1519.0,2019-05-10,0.25,33.8,37.6,41.5
Antigo,-89.1145,45.1604,1519.0,2019-05-11,0.00,29.7,41.5,52.7
Antigo,-89.1145,45.1604,1519.0,2019-05-12,0.00,29.5,43.0,56.4
Antigo,-89.1145,45.1604,1519.0,2019-05-13,0.00,29.7,44.9,59.4
Antigo,-89.1145,45.1604,1519.0,2019-05-14,0.00,35.7,49.6,63.6
Antigo,-89.1145,45.1604,1519.0,2019-05-15,0.00,41.0,54.8,67.7
Antigo,-89.1145,45.1604,1519.0,2019-05-16,0.16,45.6,58.6,71.6
Antigo,-89.1145,45.1604,1519.0,2019-05-17,0.00,40.1,59.1,77.9
Antigo,-89.1145,45.1604,1519.0,2019-05-18,0.13,38.7,50.8,63.0
Antigo,-89.1145,45.1604,1519.0,2019-05-19,0.99,38.4,41.2,44.0
Antigo,-89.1145,45.1604,1519.0,2019-05-20,0.30,36.5,39.4,42.4
Antigo,-89.1145,45.1604,1519.0,2019-05-21,0.00,35.2,46.4,57.2
Antigo,-89.1145,45.1604,1519.0,2019-05-22,0.23,42.2,51.2,59.9
Antigo,-89.1145,45.1604,1519.0,2019-05-23,0.07,43.3,52.2,62.0
Antigo,-89.1145,45.1604,1519.0,2019-05-24,0.00,46.3,53.1,59.8
Antigo,-89.1145,45.1604,1519.0,2019-05-25,0.00,47.5,52.0,55.9
Antigo,-89.1145,45.1604,1519.0,2019-05-26,0.00,43.0,60.3,76.5
Antigo,-89.1145,45.1604,1519.0,2019-05-27,0.00,46.6,59.4,72.0
Antigo,-89.1145,45.1604,1519.0,2019-05-28,1.02,46.7,48.9,51.3
Antigo,-89.1145,45.1604,1519.0,2019-05-29,0.00,42.4,51.0,59.0
Antigo,-89.1145,45.1604,1519.0,2019-05-30,0.00,45.7,59.3,72.1
Antigo,-89.1145,45.1604,1519.0,2019-05-31,0.00,47.1,62.2,77.1
Antigo,-89.1145,45.1604,1519.0,2019-06-01,0.21,47.6,66.4,85.1
Antigo,-89.1145,45.1604,1519.0,2019-06-02,0.00,39.9,53.8,67.5
Antigo,-89.1145,45.1604,1519.0,2019-06-03,0.00,34.7,48.5,61.7
Antigo,-89.1145,45.1604,1519.0,2019-06-04,0.00,45.2,54.7,64.0
Antigo,-89.1145,45.1604,1519.0,2019-06-05,0.00,55.9,64.7,72.9
Antigo,-89.1145,45.1604,1519.0,2019-06-06,0.00,53.0,65.5,78.3
Antigo,-89.1145,45.1604,1519.0,2019-06-07,0.00,51.9,65.4,78.5
Antigo,-89.1145,45.1604,1519.0,2019-06-08,0.00,50.9,66.7,81.8
Antigo,-89.1145,45.1604,1519.0,2019-06-09,0.01,55.1,67.7,80.5
Antigo,-89.1145,45.1604,1519.0,2019-06-10,0.20,50.4,60.9,72.3
Antigo,-89.1145,45.1604,1519.0,2019-06-11,0.08,40.1,55.1,69.5
Antigo,-89.1145,45.1604,1519.0,2019-06-12,0.14,49.5,61.3,72.8
Antigo,-89.1145,45.1604,1519.0,2019-06-13,0.75,42.4,50.0,57.9
Antigo,-89.1145,45.1604,1519.0,2019-06-14,0.00,43.4,54.8,66.2
Antigo,-89.1145,45.1604,1519.0,2019-06-15,1.73,48.1,54.4,60.7
Antigo,-89.1145,45.1604,1519.0,2019-06-16,0.00,46.7,56.8,67.6
Antigo,-89.1145,45.1604,1519.0,2019-06-17,0.00,41.7,54.7,67.4
Antigo,-89.1145,45.1604,1519.0,2019-06-18,0.14,52.3,62.3,72.6
Antigo,-89.1145,45.1604,1519.0,2019-06-19,0.00,47.5,59.7,71.6
Antigo,-89.1145,45.1604,1519.0,2019-06-20,0.00,46.5,58.9,71.2
Antigo,-89.1145,45.1604,1519.0,2019-06-21,0.00,45.9,59.0,71.9
Antigo,-89.1145,45.1604,1519.0,2019-06-22,0.00,45.7,59.5,73.3
Antigo,-89.1145,45.1604,1519.0,2019-06-23,0.00,53.5,63.8,74.6
Antigo,-89.1145,45.1604,1519.0,2019-06-24,0.07,59.6,64.9,70.7
Antigo,-89.1145,45.1604,1519.0,2019-06-25,0.05,54.6,63.4,72.3
Antigo,-89.1145,45.1604,1519.0,2019-06-26,0.00,54.7,66.7,78.5
Antigo,-89.1145,45.1604,1519.0,2019-06-27,0.00,51.9,65.7,79.8
Antigo,-89.1145,45.1604,1519.0,2019-06-28,0.76,62.0,72.1,82.1
Antigo,-89.1145,45.1604,1519.0,2019-06-29,0.00,59.7,69.7,79.6
Antigo,-89.1145,45.1604,1519.0,2019-06-30,0.01,59.9,72.3,84.9
Antigo,-89.1145,45.1604,1519.0,2019-07-01,0.15,60.2,66.9,74.7
Antigo,-89.1145,45.1604,1519.0,2019-07-02,0.36,62.4,71.6,80.7
Antigo,-89.1145,45.1604,1519.0,2019-07-03,0.03,55.6,68.4,80.7
Antigo,-89.1145,45.1604,1519.0,2019-07-04,0.00,59.0,72.3,85.6
Antigo,-89.1145,45.1604,1519.0,2019-07-05,0.24,64.2,74.2,84.4
Antigo,-89.1145,45.1604,1519.0,2019-07-06,0.49,61.9,72.4,83.9
Antigo,-89.1145,45.1604,1519.0,2019-07-07,0.02,47.7,62.9,78.7
Antigo,-89.1145,45.1604,1519.0,2019-07-08,0.00,47.2,62.0,77.0
Antigo,-89.1145,45.1604,1519.0,2019-07-09,0.00,53.2,67.5,82.5
Antigo,-89.1145,45.1604,1519.0,2019-07-10,0.00,60.4,70.8,81.8
Antigo,-89.1145,45.1604,1519.0,2019-07-11,0.00,57.8,70.1,83.3
Antigo,-89.1145,45.1604,1519.0,2019-07-12,0.00,48.2,62.3,76.8
Antigo,-89.1145,45.1604,1519.0,2019-07-13,0.10,56.8,70.6,84.1
Antigo,-89.1145,45.1604,1519.0,2019-07-14,0.00,49.2,64.6,79.4
Antigo,-89.1145,45.1604,1519.0,2019-07-15,0.73,58.8,71.6,84.0
Antigo,-89.1145,45.1604,1519.0,2019-07-16,1.09,63.5,74.1,85.8
Antigo,-89.1145,45.1604,1519.0,2019-07-17,0.08,59.5,71.3,83.0
Antigo,-89.1145,45.1604,1519.0,2019-07-18,0.38,63.7,72.3,81.1
Antigo,-89.1145,45.1604,1519.0,2019-07-19,0.06,66.2,73.9,81.8
Antigo,-89.1145,45.1604,1519.0,2019-07-20,1.04,63.7,76.2,89.1
Antigo,-89.1145,45.1604,1519.0,2019-07-21,0.36,51.1,62.7,72.8
Antigo,-89.1145,45.1604,1519.0,2019-07-22,0.00,51.3,63.4,75.7
Antigo,-89.1145,45.1604,1519.0,2019-07-23,0.00,53.9,65.0,75.7
Antigo,-89.1145,45.1604,1519.0,2019-07-24,0.00,50.4,63.5,76.4
Antigo,-89.1145,45.1604,1519.0,2019-07-25,0.00,54.6,68.7,82.0
Antigo,-89.1145,45.1604,1519.0,2019-07-26,0.05,58.4,70.2,81.2
Antigo,-89.1145,45.1604,1519.0,2019-07-27,0.04,63.6,70.5,77.9
Antigo,-89.1145,45.1604,1519.0,2019-07-28,0.00,56.0,68.9,81.2
Antigo,-89.1145,45.1604,1519.0,2019-07-29,0.39,61.9,72.1,82.5
Antigo,-89.1145,45.1604,1519.0,2019-07-30,0.00,53.9,65.5,77.4
Antigo,-89.1145,45.1604,1519.0,2019-07-31,0.00,42.7,57.2,71.1
Antigo,-89.1145,45.1604,1519.0,2019-08-01,0.00,45.4,60.2,74.3
Antigo,-89.1145,45.1604,1519.0,2019-08-02,0.00,53.3,66.2,78.6
Antigo,-89.1145,45.1604,1519.0,2019-08-03,0.00,57.9,70.2,82.2
Antigo,-89.1145,45.1604,1519.0,2019-08-04,0.05,56.6,69.8,83.6
Antigo,-89.1145,45.1604,1519.0,2019-08-05,0.00,59.0,69.7,80.7
Antigo,-89.1145,45.1604,1519.0,2019-08-06,1.02,59.3,70.0,80.7
Antigo,-89.1145,45.1604,1519.0,2019-08-07,0.00,54.6,66.8,78.6
Antigo,-89.1145,45.1604,1519.0,2019-08-08,0.09,55.8,68.3,81.3
Antigo,-89.1145,45.1604,1519.0,2019-08-09,0.00,47.8,60.3,72.3
Antigo,-89.1145,45.1604,1519.0,2019-08-10,0.00,47.5,61.3,74.7
Antigo,-89.1145,45.1604,1519.0,2019-08-11,0.00,53.1,65.1,76.5
Antigo,-89.1145,45.1604,1519.0,2019-08-12,0.00,55.7,64.9,73.8
Antigo,-89.1145,45.1604,1519.0,2019-08-13,0.01,57.3,67.1,77.5
Antigo,-89.1145,45.1604,1519.0,2019-08-14,0.01,54.2,60.7,67.8
Antigo,-89.1145,45.1604,1519.0,2019-08-15,0.00,47.3,59.3,71.3
Antigo,-89.1145,45.1604,1519.0,2019-08-16,0.03,52.0,62.9,73.7
Antigo,-89.1145,45.1604,1519.0,2019-08-17,0.30,50.9,60.1,68.9
Antigo,-89.1145,45.1604,1519.0,2019-08-18,0.03,55.3,67.5,79.5
Antigo,-89.1145,45.1604,1519.0,2019-08-19,0.01,43.9,58.9,73.2
Antigo,-89.1145,45.1604,1519.0,2019-08-20,0.00,47.0,61.0,74.2
Antigo,-89.1145,45.1604,1519.0,2019-08-21,0.00,52.4,64.7,76.6
Antigo,-89.1145,45.1604,1519.0,2019-08-22,0.00,44.7,58.4,71.5
Antigo,-89.1145,45.1604,1519.0,2019-08-23,0.00,40.6,53.4,65.8
Antigo,-89.1145,45.1604,1519.0,2019-08-24,0.00,42.6,55.7,68.8
Antigo,-89.1145,45.1604,1519.0,2019-08-25,0.00,44.5,57.3,69.7
Antigo,-89.1145,45.1604,1519.0,2019-08-26,0.00,52.4,61.8,71.4
Antigo,-89.1145,45.1604,1519.0,2019-08-27,0.22,56.2,60.2,64.2
Antigo,-89.1145,45.1604,1519.0,2019-08-28,0.28,52.4,62.0,71.8
Antigo,-89.1145,45.1604,1519.0,2019-08-29,0.00,41.8,52.9,63.5
Antigo,-89.1145,45.1604,1519.0,2019-08-30,0.26,43.3,57.2,71.0
Antigo,-89.1145,45.1604,1519.0,2019-08-31,0.00,38.4,53.5,67.8
Antigo,-89.1145,45.1604,1519.0,2019-09-01,0.00,41.0,54.7,68.0
Antigo,-89.1145,45.1604,1519.0,2019-09-02,0.00,46.1,58.6,70.6
Antigo,-89.1145,45.1604,1519.0,2019-09-03,1.35,54.9,63.8,73.4
Antigo,-89.1145,45.1604,1519.0,2019-09-04,0.03,49.5,60.8,72.3
Antigo,-89.1145,45.1604,1519.0,2019-09-05,0.00,41.6,53.1,64.5
Antigo,-89.1145,45.1604,1519.0,2019-09-06,0.35,45.4,53.4,60.9
Antigo,-89.1145,45.1604,1519.0,2019-09-07,0.00,47.9,56.2,64.7
Antigo,-89.1145,45.1604,1519.0,2019-09-08,0.00,45.5,54.4,63.4
Antigo,-89.1145,45.1604,1519.0,2019-09-09,0.00,43.6,51.8,60.3
Antigo,-89.1145,45.1604,1519.0,2019-09-10,0.95,47.6,55.8,64.0
Antigo,-89.1145,45.1604,1519.0,2019-09-11,0.00,53.9,65.5,77.0
Antigo,-89.1145,45.1604,1519.0,2019-09-12,0.93,50.9,54.9,59.1
Antigo,-89.1145,45.1604,1519.0,2019-09-13,0.80,52.7,57.5,62.1
Antigo,-89.1145,45.1604,1519.0,2019-09-14,0.01,48.2,55.8,63.0
Antigo,-89.1145,45.1604,1519.0,2019-09-15,0.70,49.4,58.6,67.9
Antigo,-89.1145,45.1604,1519.0,2019-09-16,0.03,54.3,59.5,65.1
Antigo,-89.1145,45.1604,1519.0,2019-09-17,0.00,57.3,68.1,79.2
Antigo,-89.1145,45.1604,1519.0,2019-09-18,0.00,57.5,67.8,78.5
Antigo,-89.1145,45.1604,1519.0,2019-09-19,0.15,59.6,68.1,76.5
Antigo,-89.1145,45.1604,1519.0,2019-09-20,0.31,57.2,65.3,73.3
Antigo,-89.1145,45.1604,1519.0,2019-09-21,0.00,59.1,67.7,76.7
Antigo,-89.1145,45.1604,1519.0,2019-09-22,0.18,64.4,67.6,71.0
Antigo,-89.1145,45.1604,1519.0,2019-09-23,0.14,52.6,60.6,68.6
Antigo,-89.1145,45.1604,1519.0,2019-09-24,0.00,43.2,56.2,68.7
Antigo,-89.1145,45.1604,1519.0,2019-09-25,0.41,44.5,59.9,75.5
Antigo,-89.1145,45.1604,1519.0,2019-09-26,0.00,44.2,55.1,66.2
Antigo,-89.1145,45.1604,1519.0,2019-09-27,0.00,44.3,53.2,62.3
Antigo,-89.1145,45.1604,1519.0,2019-09-28,0.05,44.2,52.2,60.5
Antigo,-89.1145,45.1604,1519.0,2019-09-29,0.03,44.2,51.8,59.6
Antigo,-89.1145,45.1604,1519.0,2019-09-30,0.10,45.7,50.5,55.4
Antigo,-89.1145,45.1604,1519.0,2019-10-01,0.35,55.4,64.4,73.6
Antigo,-89.1145,45.1604,1519.0,2019-10-02,0.98,46.3,55.7,65.3
Antigo,-89.1145,45.1604,1519.0,2019-10-03,0.31,43.0,45.9,49.1
Antigo,-89.1145,45.1604,1519.0,2019-10-04,0.00,38.5,44.8,51.3
Antigo,-89.1145,45.1604,1519.0,2019-10-05,0.00,40.4,43.1,46.0
Antigo,-89.1145,45.1604,1519.0,2019-10-06,0.26,43.7,47.4,51.1
Antigo,-89.1145,45.1604,1519.0,2019-10-07,0.00,39.7,49.9,59.8
Antigo,-89.1145,45.1604,1519.0,2019-10-08,0.00,34.0,47.3,60.1
Antigo,-89.1145,45.1604,1519.0,2019-10-09,0.00,36.6,51.2,65.9
Antigo,-89.1145,45.1604,1519.0,2019-10-10,0.00,42.5,54.8,67.0
Antigo,-89.1145,45.1604,1519.0,2019-10-11,0.37,49.0,55.9,63.2
Antigo,-89.1145,45.1604,1519.0,2019-10-12,0.22,32.3,46.0,59.8
Antigo,-89.1145,45.1604,1519.0,2019-10-13,0.05,31.5,33.7,35.6
Antigo,-89.1145,45.1604,1519.0,2019-10-14,0.36,30.6,34.6,38.6
Antigo,-89.1145,45.1604,1519.0,2019-10-15,0.00,30.7,38.8,46.5
Antigo,-89.1145,45.1604,1519.0,2019-10-16,0.62,34.3,39.0,43.6
Antigo,-89.1145,45.1604,1519.0,2019-10-17,0.00,36.9,41.6,46.4
Antigo,-89.1145,45.1604,1519.0,2019-10-18,0.00,29.4,39.2,48.9
Antigo,-89.1145,45.1604,1519.0,2019-10-19,0.00,31.5,42.8,54.3
Antigo,-89.1145,45.1604,1519.0,2019-10-20,0.08,39.3,47.1,54.6
Antigo,-89.1145,45.1604,1519.0,2019-10-21,0.00,39.7,50.4,60.8
Antigo,-89.1145,45.1604,1519.0,2019-10-22,1.02,40.0,47.1,54.0
Antigo,-89.1145,45.1604,1519.0,2019-10-23,0.05,36.9,39.7,42.4
Antigo,-89.1145,45.1604,1519.0,2019-10-24,0.00,31.8,37.1,42.0
Antigo,-89.1145,45.1604,1519.0,2019-10-25,0.00,25.1,32.3,39.0
Antigo,-89.1145,45.1604,1519.0,2019-10-26,0.00,24.6,34.8,44.6
Antigo,-89.1145,45.1604,1519.0,2019-10-27,0.00,27.0,37.4,47.4
Antigo,-89.1145,45.1604,1519.0,2019-10-28,0.00,30.6,42.4,53.4
Antigo,-89.1145,45.1604,1519.0,2019-10-29,0.03,26.3,33.2,39.8
Antigo,-89.1145,45.1604,1519.0,2019-10-30,0.00,21.1,30.3,39.4
Antigo,-89.1145,45.1604,1519.0,2019-10-31,0.00,21.1,27.6,33.6
Antigo,-89.1145,45.1604,1519.0,2019-11-01,0.00,17.6,23.1,28.7
Antigo,-89.1145,45.1604,1519.0,2019-11-02,0.01,22.2,27.9,33.6
